SKU_ID,Jan-21,Feb-21,Mar-21,Apr-21,May-21,Jun-21,Jul-21,Aug-21,Sep-21,Oct-21,Nov-21,Dec-21,Jan-22,Feb-22,Mar-22,Apr-22
NCH16848,,,1,,1,1,,,,,,,0,0,0,0
NCH20124,9,5,9,10,8,8,11,11,8,11,6,9,8,7,5,3
NCH20131,8,3,3,,,,,,,,,,0,0,0,0
NCH36838,4,7,3,5,1,1,5,5,3,,5,2,2,4,4,0
NCH36845,6,6,1,3,,,,6,1,1,5,1,4,3,0,0
NCH36852,5,5,1,2,,1,7,8,1,7,5,2,2,3,5,0
NCH40022,5,1,3,3,4,4,3,2,5,5,6,5,10,4,3,2
NCH40251,4,2,2,,,,,,,,,,0,0,0,0
NCH40268,3,3,2,4,4,2,4,2,2,4,2,4,1,2,3,2
NCH40299,6,5,6,11,15,4,5,4,3,5,8,9,8,6,4,3
NCH40411,5,,,,,5,3,5,3,3,6,7,10,4,5,0
NCH40541,7,8,7,8,11,9,8,10,6,11,10,4,12,6,7,8
NCH40725,9,8,9,9,10,11,7,11,14,10,9,18,10,4,7,5
NCH40763,,1,,1,2,1,,,2,1,,,0,0,2,0
NCH40770,8,8,6,6,6,9,6,7,5,7,6,9,6,6,1,0
NCH40794,14,9,11,10,13,13,9,11,7,11,12,9,11,10,11,10
NCH40800,14,2,4,5,5,7,7,4,1,2,1,5,4,2,4,2
NCH47346,12,11,14,12,14,11,13,11,9,13,12,9,8,7,5,5
NCH47438,8,8,10,3,8,5,7,8,6,9,10,9,6,6,9,6
NCH47469,8,6,12,9,8,8,12,11,3,7,1,6,3,3,4,3
NCH47582,6,4,3,4,3,6,4,4,4,6,5,5,3,3,5,4
NCH59283,5,3,5,12,14,13,14,11,6,9,6,5,1,2,4,7
NCH59306,13,8,15,16,16,9,12,7,8,9,18,15,16,6,6,8
NCH59313,7,3,12,10,15,10,9,11,8,21,16,10,7,0,0,9
NCH59320,17,8,13,16,14,13,5,12,11,13,15,12,15,10,7,4
NCH59337,7,3,7,10,12,8,10,5,,,,,0,0,0,0
NCH59344,,,,,1,2,3,2,,3,1,2,1,1,2,1
NCH59351,7,6,1,9,10,,8,4,3,9,8,4,9,6,5,5
NCH59368,,,,4,1,2,2,2,1,1,1,1,1,2,1,1
NCH59375,8,4,,,,,,2,3,5,6,4,4,4,4,5
NCH60031,3,5,3,2,4,1,1,2,2,3,1,2,3,2,3,3
NCH60147,,,,,,,,,3,8,15,15,10,9,8,4
NCH60154,,,,,,,,,,,8,2,3,1,1,1
NCH60284,,,,,,,,,,,,1,8,3,1,0
NCH63109,10,3,7,11,11,11,13,5,8,13,11,7,3,0,0,5
NCH63161,3,1,2,1,2,3,2,2,1,2,1,1,0,0,0,0
NCH63178,5,1,4,,,,,,,,,,0,0,0,0
NCH63185,4,1,3,,,,,,,,,,0,0,0,0
NCH63246,5,3,7,6,8,7,6,8,2,6,,6,2,2,0,2
NCH63376,3,,,,3,2,6,3,4,4,5,3,4,4,3,2
NCH63437,1,,2,4,5,3,4,2,2,4,,3,1,0,2,1
NCH63543,2,1,4,8,12,15,10,8,5,5,4,3,1,0,1,5
NCH63567,,,,8,11,9,9,8,6,11,8,9,10,10,7,5
NCH63598,12,8,12,10,10,10,10,9,6,9,9,14,7,9,9,10
NCH63635,8,6,7,12,19,8,7,6,5,8,7,9,3,4,6,4
NCH63765,9,10,10,11,14,14,11,12,7,9,12,11,9,10,10,7
NCH63772,16,8,11,9,9,8,10,9,8,11,11,8,7,11,7,8
NCH63819,15,5,7,6,8,7,6,6,5,8,8,2,8,6,3,0
NCH63901,8,5,8,5,7,6,5,6,5,8,8,9,6,3,7,4
NCH66762,1,,,7,2,1,,2,3,,,,0,0,0,0
NCH74048,13,,,,,,,6,8,13,9,2,6,12,12,6
NCH92806,,,1,,,,,,,2,1,2,1,2,0,0
NCH92813,8,7,12,9,2,15,7,7,6,3,6,6,6,5,6,0
NCH92820,,8,9,6,3,10,7,8,10,7,8,8,9,9,5,0
NCH92837,8,,,,2,9,7,9,6,,5,5,8,6,2,0
NCH92844,,11,8,,1,4,2,2,4,,6,3,2,2,1,0
NCH98904,3,2,1,4,3,5,4,4,1,5,2,2,1,2,2,4
NE000002,8,7,7,7,9,8,8,7,7,8,7,8,8,6,8,7
NU000003,7,6,10,11,7,10,11,4,6,4,5,4,4,2,4,3
NU000004,2,,2,10,10,8,10,12,6,5,4,6,6,3,4,8
NU000005,1,2,2,1,2,4,5,2,2,5,2,4,4,1,3,3
NU714105,7,11,2,1,4,,3,1,1,1,4,2,3,1,4,2
NU714168,,2,1,1,2,1,,,,2,3,,0,0,1,1
NU714273,10,5,6,9,12,3,15,13,8,7,7,6,5,7,8,5
NU717984,12,4,2,2,,,,4,2,3,5,3,4,3,3,3
NU717985,,8,5,8,6,7,11,9,3,3,5,5,5,6,4,5
NU718073,4,7,8,6,8,6,10,12,11,14,8,9,9,5,0,6
NU802482,3,7,7,5,9,4,2,6,1,3,7,5,1,6,6,5
NU802499,,,3,,3,3,3,1,4,2,4,1,0,3,5,0
NU802505,3,5,3,6,6,8,8,8,4,7,10,6,8,7,5,6
NU802512,,4,3,3,5,6,6,9,5,7,8,8,4,3,1,2
NU802529,,,,,,,,,1,2,6,2,2,3,1,4
NU802536,,2,2,7,2,4,,,,4,4,3,2,2,0,0
NV000002,9,8,12,9,9,11,7,11,6,11,7,12,11,10,9,9
NV000014,6,7,9,11,8,10,9,8,6,10,14,11,13,11,6,3
PE124686,1,1,,2,1,,1,2,,3,3,2,0,4,0,0
PE363178,,,,,,,3,3,1,3,2,4,3,2,3,2
PE363185,,,,,,,,1,,,1,,1,1,1,0
PE401571,13,12,15,15,12,11,9,6,9,10,11,9,10,11,11,1
PE480339,,1,,,1,1,1,1,,,,1,0,0,1,0
PE500615,3,1,3,2,1,,1,2,2,2,3,1,0,0,1,0
PE501018,,,,,,,1,,,1,1,,1,0,0,0
PE501995,1,1,1,1,1,1,1,2,1,2,3,5,0,0,0,0
PE561149,,,,,,,,6,3,,,,0,0,0,0
PE689180,,1,1,1,1,1,1,1,1,2,3,3,0,0,0,0
PE714871,,,,,,1,1,,,1,2,1,0,0,0,0
PE785221,8,7,2,,1,5,2,2,1,2,2,,0,0,0,0
PE850432,3,1,2,1,2,2,2,5,4,3,3,1,2,2,1,1
PE854392,,,,,,,,,,2,,2,1,2,0,0
PE854408,,,,,,,,,,2,1,2,2,4,0,0
PE854675,,,,,1,,,,,,1,,1,2,0,0
PE930300,2,1,1,1,1,2,,,,3,3,3,3,3,0,0
PE982389,,,,3,1,1,,1,,,,,0,0,2,1
PH000001,2,1,1,,4,2,1,2,2,1,2,2,4,1,4,2
PH000012,,,,,2,,1,,1,1,1,1,1,0,1,0
PH000013,1,1,1,2,1,,1,1,1,1,1,1,0,0,2,1
PH000014,1,,1,1,1,2,1,1,1,1,1,2,2,1,4,2
PH000016,,,2,,3,,1,,1,1,1,,2,2,1,1
PH000030,1,1,,1,2,1,1,2,1,,2,2,2,0,3,0
PH000031,,1,,3,2,2,1,4,,2,2,2,2,1,3,1
PH000033,,4,2,3,1,4,1,1,2,2,2,2,3,2,1,3
PH000040,,1,2,2,4,4,1,2,2,2,2,2,3,2,2,1
PH000041,3,1,3,2,3,2,2,3,1,2,4,2,3,4,3,3
PH000045,3,5,3,4,5,5,8,9,7,9,7,9,4,6,5,8
PH000065,,1,,1,,,,1,,1,,1,0,0,0,1
PH000080,,,,,1,,1,,,,1,,1,0,0,0
PHA0017,,1,,1,,,1,,,,,1,0,1,0,0
PHA0122C,2,,1,1,,1,,1,,1,,3,1,0,1,0
PHA0122S,,,,,,,,,2,,,,1,0,0,2
PHA0129,,,,,,,1,,,,,,0,0,0,0
PHAD002G,1,,,,,,,,,,,,0,0,0,0
PHAW002G,,1,,,2,,,1,,1,,1,6,1,0,0
PHAW003,2,2,,2,,1,2,3,1,2,1,,0,0,0,0
PHAW006,,,,,,,,1,,,2,,0,0,2,1
PL000016,1,1,1,1,1,2,2,3,1,2,2,2,4,4,1,3
PL000017,,1,1,1,,,,,,1,,,0,0,0,0
PL676016,1,1,2,1,1,1,1,2,3,3,1,2,3,2,1,0
PL676030,2,3,,2,1,2,3,1,,,,,4,3,0,4
PL676047,,,,,,,,2,1,1,2,2,4,2,6,3
PL676214,3,1,1,1,1,,2,4,2,2,5,2,2,2,3,2
PL676269,3,,5,4,3,4,4,3,3,4,3,2,4,4,3,6
PL676566,1,,,1,,,1,2,1,,2,,1,0,0,0
PL676632,2,2,2,2,1,1,2,1,1,1,3,1,3,1,4,2
PL676665,4,2,5,2,4,3,5,3,3,6,4,3,8,4,7,5
PL676719,2,1,,1,1,,1,,1,,1,,0,0,1,0
PL676962,7,7,10,9,10,10,11,6,8,8,4,4,7,3,6,2
PL676986,11,7,11,12,14,10,6,9,9,6,12,9,24,15,11,5
PRG00001,2,2,3,4,6,3,2,11,4,7,5,5,3,5,0,5
PS000724,3,2,3,3,3,4,2,2,3,2,3,4,3,2,4,2
PS004029,,,,,1,,,,,,,,0,0,0,0
PS013497,3,5,5,5,5,7,8,8,5,8,6,6,5,4,5,5
PS380108,1,,1,2,1,3,,1,1,1,1,,1,1,2,2
PS380139,,,,,,,,3,2,,,,0,0,0,0
PS380252,6,8,7,4,6,6,4,8,5,7,5,5,4,6,6,4
PS380269,5,3,6,5,5,2,6,4,4,4,5,4,6,3,6,4
R5C4482,,,,1,,,,,,1,,,0,0,0,0
R5C4483,1,,1,,1,,,,1,,,,0,0,0,0
R628024,2,,2,1,,,,,,,,,1,0,0,0
R63104,,,,,,,1,,,,,,0,0,0,0
R6605505,,,,,1,,,,,,1,,0,0,0,0
R66314,,,,,,,,,,1,,,0,0,0,0
R8003202,1,1,,,2,4,2,2,1,2,,1,3,4,2,3
R8003203,1,3,1,3,1,2,2,3,1,4,1,1,2,2,2,4
R8007703,,,,,,,,4,,,1,,0,0,0,0
R81901,,,,,,,,,,,1,,0,1,1,0
R81911,,,,,,1,,,,,,,0,0,1,1
R81912,1,,,,,,,,,,1,,0,0,0,0
R8448350,,,,,1,,,,,1,1,,0,0,1,0
RAK00001,4,5,10,8,7,12,9,10,9,8,10,4,7,10,11,12
RAK00002,1,4,7,6,9,10,9,7,5,11,2,10,5,6,3,5
RAK00012,,,,,5,3,6,11,2,7,8,8,2,2,3,3
RAK00013,,,,,5,4,4,6,4,6,,7,6,3,2,4
RB000712,,3,3,7,11,,9,7,2,4,2,1,3,0,13,10
RB000729,5,3,1,1,,1,2,3,2,,2,3,1,1,2,3
RB001342,,4,6,9,11,8,14,10,5,7,10,13,16,9,7,6
RB001359,,,,1,7,3,9,9,2,6,7,3,7,7,3,5
RB001597,,,,,,,,,,,6,16,15,13,5,2
RB001603,,,,,,,1,10,9,16,17,9,18,11,11,9
RB001830,3,2,,,,,,,,,,,0,0,0,0
RB001832,2,,1,1,1,2,3,4,3,3,3,2,4,2,4,5
RB002433,1,1,,1,,,,2,,,2,,0,7,10,7
RB002440,,,,,5,5,1,1,2,2,2,1,2,2,3,2
RB003737,3,3,2,,,1,,2,,1,1,1,1,6,10,6
RB004284,,,,,3,2,1,3,,2,4,3,2,2,3,3
RB021104,,,2,1,1,1,,,,1,1,,0,0,0,1
RB021197,,2,1,6,5,7,5,3,3,7,4,3,2,1,4,2
RB022415,3,3,3,6,4,3,2,3,,,,,2,1,0,0
RB025390,7,3,2,6,,,2,4,4,3,,1,2,2,3,0
RB027259,,1,2,6,4,6,6,5,2,2,4,2,3,3,3,3
RB027394,3,3,4,7,2,2,5,4,1,6,5,4,5,6,4,0
RB027417,4,3,2,2,1,3,2,2,2,1,6,,0,0,0,0
RB033098,3,6,2,7,6,7,8,8,5,5,5,4,2,3,4,4
RB033104,5,7,7,8,8,8,9,6,8,8,4,8,7,5,7,5
RB035445,,5,3,4,8,14,5,7,6,5,6,5,4,2,0,3
RB036565,2,4,4,5,5,4,3,4,3,3,5,4,6,4,7,5
RB038002,2,2,2,2,2,5,2,2,2,7,7,3,4,3,3,2
RB038033,,,,,,,,3,,2,6,,1,1,1,0
RB038064,2,2,2,,,,,,,4,4,3,3,1,2,2
RB038095,3,2,,2,,1,2,1,2,1,5,1,0,1,0,0
RB038125,4,3,4,1,,,,,,2,4,,1,4,2,3
RB040869,2,,1,1,1,2,,1,1,2,5,,0,0,0,0
RB043976,,8,4,6,7,6,4,5,4,6,1,2,0,0,0,0
RB069702,,,10,12,8,8,5,5,5,5,4,3,5,3,7,5
RB069719,,,14,12,16,6,3,2,3,5,4,1,3,3,2,2
RB070615,6,6,8,13,6,4,5,3,,,7,8,5,3,2,0
RB087441,,,,,,,,,,,2,,0,0,1,0
RB087472,,,,,,2,,,1,,,1,0,0,0,0
RB095200,,,,,,,1,,,,,,0,0,0,0
RB095231,,,,,,,,2,1,,,1,0,0,0,0
RB100035,1,1,2,3,5,2,5,4,1,1,3,1,2,2,1,3
RB100158,1,,,,5,1,2,,,1,1,2,1,2,1,2
RB100189,2,1,5,2,2,2,2,4,1,1,3,1,2,3,2,4
RB100240,,,1,,,1,1,,,1,1,,0,1,0,2
RB100271,,,,,2,,1,2,,,,1,2,0,0,1
RB100633,2,1,2,4,4,1,1,7,3,3,2,2,1,2,0,2
RB100640,3,2,7,5,6,3,2,10,4,5,4,4,4,2,2,2
RB100657,2,2,2,3,6,1,4,5,3,8,5,4,4,2,3,2
RB100664,1,1,1,5,4,,1,3,2,2,2,1,0,2,0,1
RB101728,2,2,1,2,1,,,2,,3,4,1,0,3,2,2
RB101780,1,1,,,,,,,,,,,0,0,0,0
RB101841,,1,,,,,1,1,,,1,2,0,0,2,1
RB101889,,,1,,1,,,1,,2,,,1,2,1,0
RB101919,,1,,,,,,,,,,,0,2,4,0
RB102022,,1,,,1,,,,,,1,1,0,0,0,0
RB104804,6,4,6,5,4,4,7,7,,,,3,4,3,5,2
RB105942,2,1,2,3,7,5,7,4,4,6,7,10,14,7,3,3
RB110712,1,3,4,2,4,3,5,6,4,3,3,4,3,2,3,1
RB116516,,,,,,,1,,,,,,0,0,0,0
RB123350,,2,,1,1,2,1,1,1,1,,2,0,2,0,0
RB179567,6,4,4,7,10,13,9,3,2,6,4,5,4,2,2,3
RB179598,7,5,4,10,11,13,11,7,,9,9,9,4,4,5,8
RB198032,3,3,4,2,2,5,4,4,3,6,3,3,10,4,5,3
RB200002,,,,,,,6,1,,2,2,2,5,0,9,3
RB200392,1,,,,,,,,,,,1,0,0,2,0
RB200408,,2,,,,,,,,,1,2,0,1,0,0
RB200828,,1,,,,2,8,8,4,1,3,2,2,2,1,1
RB200842,,,,,,,5,3,6,1,,1,1,0,1,0
RB200873,,1,,,,,,,,1,,,0,0,1,0
RB200880,,1,,1,3,,,,,2,1,,1,1,4,3
RB200941,5,1,3,4,6,3,7,7,4,6,11,10,14,7,6,6
RB201345,3,4,6,7,5,8,7,8,6,5,6,6,11,5,5,4
RB201369,7,3,5,6,8,6,12,5,,,,,0,0,0,0
RB201733,,,,,,,,,,2,,,0,0,0,0
RB201740,,,,,,,,,,,1,,0,0,0,1
RB201802,,,,,,,4,8,3,1,,,0,0,0,0
RB201833,3,3,3,4,3,,6,5,6,4,6,5,5,7,11,6
RB201949,,,,,,,1,2,,,2,,0,0,0,0
RB201956,2,6,4,6,6,1,,3,11,7,6,3,7,6,8,3
RB207949,2,3,4,3,3,6,3,6,6,7,5,5,5,3,5,2
RB224021,9,8,12,11,10,14,10,4,4,2,,,3,2,4,2
RB225257,3,,,,,1,9,7,3,3,,,0,0,0,0
RB233399,1,,,,1,,1,,1,,,,1,0,0,0
RB302266,1,,,,,1,,,,1,1,,0,1,1,1
RB36846,1,,,1,,,,1,,,,,0,0,2,1
RB36868,1,,1,,,,1,,,,,,1,0,0,1
RB400545,5,9,7,10,9,11,8,5,4,8,7,5,6,5,2,4
RB425890,,12,11,13,11,10,1,3,2,8,3,1,2,3,1,1
RB425906,4,4,2,5,2,1,2,4,,,1,1,0,0,1,3
RB460148,8,6,1,9,10,8,10,11,5,10,8,8,8,8,3,8
RB511340,6,2,1,5,3,3,1,4,1,3,3,1,2,0,0,2
RB544846,1,2,2,5,4,3,2,2,5,2,2,2,2,3,1,0
RB565162,3,2,1,5,3,3,4,4,2,4,3,3,4,3,3,2
RB566602,1,4,1,1,,1,,,1,1,2,3,3,3,2,0
RB567258,,1,1,,,1,1,1,1,1,3,2,2,2,1,1
RB567265,,,1,1,1,,,,1,1,1,,1,1,8,3
RB567623,,,5,,10,14,12,5,,1,3,2,4,2,3,2
RB567647,7,8,9,3,4,7,6,,,5,8,6,5,4,5,3
RB567654,5,,,,,,,,,,,,0,0,0,0
RB567685,,,4,8,8,11,9,7,7,3,,5,9,8,7,4
RB572870,,,,,,,,1,1,,,,1,0,0,0
RB574386,1,3,2,2,1,1,3,1,1,3,,,4,1,2,1
RB574416,2,5,2,3,2,,2,1,2,1,,,0,2,2,1
RB576885,2,2,2,3,4,4,2,2,2,3,5,1,3,4,4,3
RB576908,1,3,1,2,1,3,1,2,1,4,2,2,3,3,6,3
RB576922,,3,1,4,2,5,1,1,1,3,3,1,3,3,4,2
RB576939,,,,,,,,,6,2,1,,0,0,0,1
RB578780,3,2,2,1,1,,2,1,1,3,3,2,1,2,1,1
RB588710,5,4,4,6,8,5,,,,7,7,4,4,1,3,2
RB797419,,,,,,,,,4,5,,,1,0,0,1
RB850160,9,5,10,13,17,12,16,14,10,12,17,19,23,10,9,11
RB852058,1,1,2,3,4,2,6,5,3,6,6,4,13,4,0,6
RB852973,,5,5,6,9,5,11,7,2,4,3,3,4,3,1,1
RB861386,4,1,7,4,6,4,4,7,,5,5,,1,0,0,0
RB863281,7,6,8,8,9,8,8,10,10,10,8,12,9,14,9,7
RB864172,4,3,6,7,9,8,9,12,7,12,17,13,16,9,7,7
RB864189,6,7,6,8,8,7,12,5,3,5,4,3,8,3,2,4
RB864547,4,3,7,7,14,12,11,7,6,8,9,12,10,4,8,7
RB864554,2,2,5,7,12,14,15,8,7,8,7,13,11,5,4,7
RB866566,4,6,5,5,7,8,7,6,4,9,7,8,6,9,9,5
RB866961,2,4,7,6,7,6,13,5,2,4,4,3,6,0,0,5
RB868156,,,1,6,11,12,13,6,2,4,7,4,9,3,8,4
RB868392,2,4,5,9,5,4,3,,,,,,0,0,0,0
RB868422,11,13,12,15,14,11,16,14,10,17,13,15,18,8,4,0
RB868439,7,8,9,8,9,11,15,12,8,12,10,10,12,8,7,7
RB868446,,1,2,5,5,3,3,4,7,2,6,5,7,5,5,4
RB868507,,,1,,15,7,4,8,6,10,9,11,11,10,9,7
RB868521,,,,,,,,4,3,6,9,7,5,3,6,4
RB868798,6,2,9,9,7,6,6,3,4,7,8,6,10,7,3,1
RB869474,3,3,5,6,8,6,6,8,5,7,8,5,8,5,6,6
RB957387,12,10,11,,,12,7,2,5,4,1,,3,5,3,1
RB957394,6,,7,13,4,8,4,6,2,7,5,3,8,8,7,5
RB964211,5,5,3,7,5,5,7,5,5,6,6,8,4,6,8,5
RB964228,4,6,5,8,6,9,6,7,6,7,7,7,9,5,8,5
RB987759,4,3,5,7,7,3,,,,10,4,1,4,3,1,1
RDL25112,,1,,,,,,,,,,,0,0,0,0
RN000001,7,4,8,8,11,14,14,9,6,11,9,15,9,4,3,4
RN000002,10,8,14,18,17,16,17,9,3,15,15,13,14,10,12,7
ROE66853,,,,,,1,,,1,,,,0,0,0,1
RU855400,,,,,,,,,,,1,,0,0,0,0
RU919400,,,1,,,,,,,,,,0,0,1,1
RU919500,,,,,,,1,,,,,,0,0,0,1
RU919600,,,1,,,,,,,,,,0,0,0,0
SFR00001,4,4,3,4,3,4,5,3,3,3,6,4,5,0,2,1
SFR00004,1,1,2,1,1,,3,1,1,3,1,1,1,1,2,0
SFR00005,3,,,1,,,,1,,1,2,,1,1,1,1
SI0024,10,8,12,12,12,11,11,11,11,6,7,4,0,0,0,0
SI0025,1,,2,1,2,,1,1,1,2,1,1,0,0,0,0
SI0026A,2,4,3,5,4,4,3,3,4,4,3,5,0,0,0,0
SI0028A,2,4,5,4,4,4,4,3,5,3,5,3,0,0,0,0
SI0034A,1,3,2,3,3,3,2,3,2,2,4,2,0,0,0,0
SI0038,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,0
SLE2508A,,,,,,,,,1,,,,0,0,0,0
SLE6216,,,,1,,,,,,,,,0,0,0,0
SLEN5301,,,,,1,3,,1,1,1,1,1,1,1,0,1
SPC4129,2,,1,,,1,,,,1,1,,0,0,0,0
SPC4527,1,,,,3,,,,,2,1,1,0,0,0,0
SQ336008,,,2,,1,2,1,2,5,4,2,,0,0,0,0
SQ336015,,,,1,2,3,1,1,2,2,1,1,1,1,3,1
SQ336060,,,,,,,,,,,,1,1,0,1,0
SRAN0001,,,,,,,,,,1,,,0,0,0,0
T3M1003,1,,,,,,,,1,,,1,0,1,0,0
T3M1030,,,,,2,,,,,1,,1,0,0,1,0
T3M1077,,,1,,1,,1,,1,,1,,1,0,0,0
T3M1250,,,,,2,,,1,,,,,0,1,0,1
T3M1262,,1,,,,,,,2,,,,0,1,1,1
T3M1294,1,1,1,,1,,,2,1,1,1,,1,1,1,0
T3M15380,1,,,1,,,,1,,1,1,,1,0,1,0
T3M1610,1,,,,1,,1,1,1,1,1,,3,1,1,1
T3M1622W,1,,,,1,,,,,,,,2,1,0,0
T3M1623W,,,,1,1,2,1,2,3,2,1,1,3,1,0,0
T3M1624W,1,,2,1,1,,2,,,,,,1,0,1,0
T3M1626W,1,2,,1,2,2,3,3,2,,1,2,0,0,1,0
T3M1628,1,,1,1,,2,1,2,1,,,2,0,2,1,0
T3M1629,,,,,1,,,,,,,,1,0,0,0
T3M1633,,1,1,,,,,,,,,,0,0,0,1
T3M1635,,1,,,1,,,,1,1,2,,0,0,0,0
T3M1655,1,1,2,,1,2,,2,,1,2,,2,1,2,1
T3M1657R,6,6,5,3,5,7,3,6,4,4,4,5,5,7,5,5
T3M1658R,1,4,3,2,2,1,4,1,3,2,3,1,1,2,3,0
T3M1659R,,1,1,,,1,,,1,,,,0,0,1,1
T3M1660R,,1,,2,1,1,2,1,1,,,1,2,1,2,0
T3M1665R,,2,1,,,,1,,1,1,,,0,0,0,0
T3M1681,,,,,2,1,,,,1,,,0,0,0,0
T3M1682,,,,,2,1,,,,,,,0,0,1,0
T3M2248,,,,,,,,,,,1,,0,0,0,0
T3M3562E,,1,,1,5,,,1,,,1,,0,0,0,0
T3M3566E,1,,,1,,,,,,,,,1,0,0,0
T3M3582,,1,,,,,,,,,,,0,1,0,0
T3M9680,1,4,5,3,3,3,4,6,1,1,,,3,1,2,3
T3M9681,1,1,,1,,1,,,2,1,,,0,1,0,0
TA000001,3,3,2,3,3,2,2,3,2,3,4,4,3,2,2,1
TA000002,2,1,1,2,3,2,2,3,1,5,2,2,4,2,0,1
TA000003,1,1,1,,2,1,1,,2,,,1,2,0,0,0
TA000004,6,4,7,5,7,8,6,7,5,6,6,6,7,6,6,5
TAR01984,,,,,,1,,1,1,,1,,0,0,0,0
TAR02042,,,,,,,,,,,,1,2,1,0,0
TAR08048,3,1,2,3,3,1,3,3,3,2,2,2,3,2,3,2
TAR08055,3,4,2,3,3,2,2,1,1,4,2,1,2,2,1,2
TAR08215,6,5,4,5,6,5,5,3,4,6,5,5,6,6,0,0
TAR08222,6,6,8,9,8,7,7,7,7,11,8,7,6,5,7,5
TAR08239,5,3,3,4,5,2,4,3,3,4,4,3,3,4,3,2
TAR08253,8,6,7,10,16,10,14,8,5,7,7,5,4,2,2,4
TAR08321,,,1,,,1,,1,,1,1,,0,1,1,0
TAR08338,,,1,,,,1,,,,,1,0,0,0,0
TAR08345,,1,,,,,,1,,,1,1,0,0,0,0
TAR08437,1,,1,,1,,,1,,1,,,0,0,1,0
TAR08444,4,3,5,6,5,6,4,6,5,6,6,4,5,6,6,6
TAR08529,8,2,7,9,11,12,10,9,3,5,,,4,6,6,8
TAR08543,3,2,2,3,4,4,4,4,3,5,3,2,3,4,4,1
TAR08734,4,6,4,7,3,6,3,5,3,5,5,2,5,4,5,4
TAR08758,8,8,9,12,12,15,10,13,10,13,14,1,11,11,2,0
TAR08932,4,9,9,6,7,6,4,4,5,5,5,8,11,5,9,0
TAR08949,8,5,7,5,4,2,4,1,,8,4,5,7,3,0,0
TAR08987,2,3,2,2,2,2,3,4,2,2,3,2,3,0,0,0
TAR08994,1,1,,,,1,,,1,,,,0,0,0,0
TAR09052,7,4,9,10,9,2,11,9,7,12,9,9,14,12,8,9
TAR09076,6,,2,17,6,5,4,7,4,7,5,6,6,5,5,2
TAR09106,7,8,7,7,7,6,7,8,7,9,6,6,8,5,7,5
TAR09113,,1,3,2,2,1,3,1,,2,2,1,0,1,1,1
TAR09120,6,5,6,7,7,6,6,6,7,8,4,6,8,6,10,5
TAR09137,2,1,2,2,2,1,1,1,1,1,1,1,1,1,0,0
TAR09151,11,11,12,11,9,12,9,11,9,11,8,3,10,9,5,11
TAR09236,4,3,,4,3,1,6,4,,7,4,1,4,3,2,2
TAR10010,,,,1,,,1,1,,1,,,0,1,1,0
TAR10157,2,2,3,1,2,2,5,3,4,2,3,1,0,0,0,0
TAR10164,4,2,1,2,2,2,2,2,1,2,1,2,1,2,1,0
TAR10171,11,10,10,3,12,9,9,10,10,9,6,7,9,6,4,0
TAR10232,11,9,1,13,8,8,8,8,8,12,5,,3,5,3,4
TAR10256,6,4,7,8,6,6,3,3,3,5,2,4,3,3,3,2
TAR10287,4,5,7,7,6,7,6,6,5,7,4,5,5,4,7,4
TAR10379,1,1,1,1,1,2,1,1,1,2,,2,2,1,1,0
TAR10478,3,5,4,3,3,3,3,4,2,2,4,1,1,0,0,0
TAR10485,8,5,4,5,6,5,4,5,4,9,5,9,0,3,0,0
TAR10515,3,2,5,4,6,2,4,5,3,4,4,3,3,3,1,5
TAR10614,11,14,10,14,11,10,6,6,5,6,3,14,12,7,14,11
TAR10621,14,16,8,7,7,11,8,15,8,19,12,4,7,8,8,5
TAR10676,7,6,5,5,5,8,6,3,1,3,2,2,2,2,2,5
TAR10942,9,10,13,12,10,11,8,10,8,11,11,9,9,8,9,6
TAR11404,,,1,,,1,,,,,1,,0,0,0,0
TAR14271,16,9,13,13,14,7,8,9,6,11,9,8,9,8,8,8
TAR21885,7,4,5,5,6,7,7,23,8,14,12,18,4,0,9,10
TAR21939,6,6,5,7,6,4,6,9,13,3,16,12,8,9,3,14
TAR36576,9,7,7,13,7,11,8,9,6,9,4,4,4,3,3,3
TAR36651,11,11,10,13,8,6,9,11,9,12,4,8,5,6,4,4
TAR43945,,,,,,,,,,,1,,0,0,0,0
TAR45946,,,,,,,,2,,4,3,5,4,2,2,0
TAR46058,1,1,1,1,1,1,2,1,,2,,1,1,1,1,1
TAR55761,7,6,5,7,6,9,9,9,5,8,3,3,1,0,0,0
TAR56416,1,,1,1,1,2,1,1,,3,1,2,0,2,1,0
TAR56669,2,,3,1,2,2,,1,2,2,2,1,2,1,1,1
TAR64090,,,,,,,1,,,3,,,0,0,0,0
TAR64120,1,2,3,4,2,3,2,,,,,,0,0,0,0
TAR64137,,2,1,2,1,1,1,1,1,1,1,1,0,1,1,1
TAR64144,1,2,1,2,2,1,,2,1,1,2,2,1,1,2,1
TAR64229,,,,,,,,4,3,4,5,4,2,2,2,2
TAR64243,,,,,,,,,,,,1,3,6,5,4
TAR66191,12,10,12,19,11,12,13,16,5,7,16,3,11,7,9,9
TAR66313,3,5,3,6,3,5,9,3,5,5,1,5,2,3,3,3
TAR66337,,1,1,,2,,,1,,1,,1,1,0,1,0
TAR66368,4,3,5,6,3,5,3,5,4,3,2,3,2,3,4,2
TAR66375,7,9,4,10,3,4,7,10,6,4,5,7,5,4,7,3
